date,spell-token,illuvium,polyswarm,hackenai,mercurial,bitcoin,ethereum,solana,polkadot,cardano,dogecoin,terra-luna,avalanche-2,litecoin,bitcoin-cash,cosmos,matic-network,filecoin,stellar,vechain,axie-infinity,thorchain,sushi,compound-governance-token,monero,fantom,algorand,tezos,waves,harmony,zilliqa,flow,flux,chainlink,band-protocol,huobi-token,yearn-finance,bitcoin-gold,curve-dao-token,augur,api3,dia-data,uniswap,antimatter,1inch,aave,maker,lido-dao,serum,audius,arweave,bonfida
2021-06-08,-0.24369764676160244,-0.0255627660101998,-0.04949499306978,-0.035647695250399236,-0.012420966846448667,-0.06646098048020432,-0.04820667545882851,-0.07565916715417143,-0.10562704197432926,-0.05685082202311542,-0.09695147153379013,-0.0997300868971418,0.17532473162171924,-0.08745529967478927,-0.07951026333912481,-0.09467204568620757,-0.05818359580403476,-0.05510318354242372,-0.09708601634664282,-0.0972814560284253,-0.07255788754478165,-0.14845902238057962,-0.10980372965049634,-0.10905809560890378,-0.07522836166049685,-0.10919463100467275,-0.055081845614149305,-0.08484245912949051,-0.1439764165784293,-0.09387177556154025,-0.10961596634550097,-0.04351012340771332,0.05089211360998935,-0.09841243162065116,-0.09426597407908355,-0.04675138204490359,-0.059913301943787856,-0.07698045635516204,-0.11670260807457533,-0.07410438046941237,-0.09729309067582115,-0.062243307756564614,-0.06228992781032472,-0.025271439095748582,-0.12749592902802254,-0.0774519452504191,-0.07765620049346311,0.15510327185429706,-0.04913029461718876,-0.07167515607339958,0.10804291884823636,-0.046462133669780914
2021-06-09,0.036427438998442474,-0.06445648000369641,0.015636447441811585,-0.016469630742422026,-0.02877048582341768,0.0039773483726914804,-0.019305624392143006,0.06934526823740228,0.013477271784252398,0.0015247865467042931,-0.026378585030746526,0.01468294650180857,-0.03871373851070603,0.001111969049026884,-0.004953006029578266,-0.001002881560720148,-0.00025177462405578943,-0.060781620765886,0.020438977904500222,-0.017637735597991533,-0.046818430680469425,0.0023855938055252768,-0.0066344429908857805,0.013531515173913045,0.010799945663643395,-0.023467864220881873,-0.017356205834963112,-0.015813887257934645,0.020627103453030315,-0.0016503267271122946,-0.011880493094976297,-0.061987900724691625,-0.06917209838279481,-0.02082992654097926,-0.020311485545683072,-0.05322987546165436,-0.012514983631032428,0.0277743368039447,0.09388346188721863,-0.07064549642318418,-0.08894291405761634,-0.019925137804656545,-0.026371106501271835,-0.26660833072448387,-0.07330496260520725,-0.013035536074847753,-0.02320395149764476,0.07010113482286107,-0.05139377567861614,0.0676431633107133,-0.015105060291848327,0.00800042590311123
2021-06-10,-0.03690816764976823,0.06565316926512077,-0.026087361007399723,-0.06555571736904608,0.009036311906987393,0.12125820518716868,0.03636154120928725,0.014886024427640088,0.06428697373518744,0.03174196182055167,0.052211673267998915,0.061299928629060974,0.033504179138636125,0.07275461544833983,0.06248601555801603,0.027072129137261314,0.01182316076775014,0.023378244001645454,0.02895916559784628,0.05598613679307407,0.041955287554612086,0.06075407725596116,0.025291133305558766,0.04043029030006462,0.08072766959587874,0.03806130191817925,0.10563359735788858,0.011707475408911039,0.012616120082629578,0.046126823417848906,0.0607030592759108,0.01780123214847462,0.02297907004934796,0.05711821763411584,0.09496450659291367,0.04930735723254265,0.013427030045531474,0.2996733106105445,0.06913868363992726,0.05550859031443833,0.04369616273397403,0.03749842146238813,0.07006252948822134,0.47243192521756194,0.00817108290768398,0.018496686218888447,0.026324477108943256,0.08092804194360514,0.03896574869611258,0.057955784381119146,0.05145023583877606,0.030218333212853166
2021-06-11,-0.13888325267544066,-0.10209432156243137,-0.037794838122228724,-0.012221237091791792,-0.012432840152209912,-0.019298100132808638,-0.050259802732189995,-0.027150541290450025,-0.01933177289651411,-0.055265045048853545,-0.04280736350184067,0.009348486172306325,-0.07111643579147553,-0.027388421888818404,-0.04907605401681947,-0.07895065632322573,-0.0851084997514241,-0.049703340113888994,-0.05811743027668459,-0.061453447889489365,-0.014934494006480947,-0.11943224068065839,-0.09277925320057734,-0.08562420527983783,-0.06513296452112893,-0.08001685155271454,-0.013863968224904877,-0.06355777815266728,-0.031298670554995356,-0.07779224521612205,-0.053574045076671295,-0.016147120595186637,-0.051966352419152706,-0.09188459817647177,-0.08115519308405172,-0.009682507634745874,-0.057248773152280386,0.022160054601833457,-0.09249195426879053,-0.026808922645978894,-0.03939052817227462,-0.08405949272611712,-0.06304718593636194,-0.10436801293278575,-0.03512374390731465,-0.077280253988525,-0.05994853611746265,-0.021302821734437427,-0.05686117939867652,-0.056976291878591545,-0.06533123800035412,-0.04876764926083943
2021-06-12,-0.10791137919704741,-0.11869883345490506,-0.045459137759528256,-0.02566143158310763,-0.06528166693936244,0.009897838169820483,-0.0576819891205308,-0.12458001298523869,-0.07634085138011149,-0.07107872747393684,-0.038296769570335565,-0.09081046965641526,-0.05787953181782002,-0.03299014272358303,-0.050170492976468584,-0.08812949199167497,-0.09225477245916358,-0.036840348282866975,-0.063959897438433,-0.06784663877034613,0.07155901737359205,-0.1548000553664921,-0.10206715932403865,-0.09875913634414335,-0.05614654424096566,-0.10442664408477276,-0.057220793101183554,-0.05179184157768202,-0.01553796340126623,-0.07028544398617931,-0.06209151015670722,0.020180254804783804,-0.00202453415618542,-0.07938497347448348,-0.08624150106302941,-0.05359031045003548,-0.03764562971773777,-0.19226717850955055,-0.053296141021842214,-0.08460317796623773,-0.1228461010573546,-0.08105961875259649,-0.07865060415598624,-0.10104101508741459,-0.10261166582245018,-0.08682071608173514,-0.07332660223209841,-0.18246662236820133,-0.0878016488998753,0.03557269480135905,-0.10052342313612261,-0.10327516251673907
2021-06-13,3.7483126304757386,0.015434444253291879,0.05880526544550868,0.0028351424767498745,-0.03298508350378748,-0.04349021138456344,0.02007462946521299,0.026781723266474877,-0.005057904526217349,0.038774576150311324,-0.012474454694514914,0.012005448302435662,0.019325922742705393,-0.002422832670284203,0.019339643814892504,-0.0049988512704642885,0.09049913556899192,-0.011616365130010187,0.0316044308016199,0.019401607632689277,-0.10135031280903717,-0.005623805575417751,-0.0656854037118989,0.009349017550996708,0.01178233798886863,-0.03719917639910131,0.020196193888757374,0.022954299470366646,0.07035321613998735,0.0027355352953277734,-0.031700496699366254,-0.05510525219058582,-0.025974249974888064,0.02573791618757748,0.006914085084442467,-0.040485887749666105,-0.0017238497884216608,-0.005599506065675164,-0.022556320190684542,-0.06585578580828211,-0.04037126227895249,-0.02598806889225569,-0.01569771856225055,-0.009050056937247364,0.013351653744960501,-0.011899330304339761,0.015668323062719036,-0.003247921469555659,-0.04140614301436851,-0.045679963997766415,-0.022394952668153945,0.0013948659186546752
2021-06-14,0.11902160769902181,0.04184870392760143,-0.03481127699429287,0.022635135193081135,0.006676082672957051,0.09766346929408276,0.05227227280053026,0.04227565993402371,0.049554397462002964,0.04667811689075574,0.03834125990758985,0.08600048592764131,0.07486184076602931,0.05731745426692325,0.047189286006096065,0.06578342565940765,0.07101605763671381,0.04938151868269758,0.051220220734268906,0.04883571753545146,0.03918579995719784,0.1515988294536128,0.09146424002414344,0.07485889531021162,0.0670734275489473,0.1493627495175649,0.05160972932153096,0.03301059790157179,0.01802732481080871,0.05592256287646924,0.08144816353746465,0.005356461380152222,-0.00509388800485755,0.06360797346753255,0.05292993324244333,0.04642063620431358,0.049639523804103636,0.04653558700307725,0.05307201407013684,0.03148629496943478,0.2412026275038135,0.0613837936234507,0.07912546742291005,0.08549762935467431,0.08662902624121327,0.12072038773460969,0.07280262514251445,0.03759003656262361,0.06821852470806755,0.03777359808966496,0.0529678154972566,0.051002895233162926
2021-06-15,0.04545185314400002,-0.031568955689666,-0.05806027517082757,0.0980979136501634,0.004589774927011181,0.03777145356351985,0.026088978166916466,0.027246832248520425,0.1803751540669929,0.00950900846570013,0.009222911436594705,0.024666802591271297,0.02718513984750892,0.04718906088271857,0.04347252052863504,0.06655998351484693,0.06094388383595506,0.0300586498063673,-0.0008688849425780854,0.00967427731398951,0.06016432524385684,0.08469676005139815,0.1671285057100924,0.046939960096916256,0.05419976627696821,0.0727962573732488,0.011398379263282354,0.017919337683929948,0.03608787851332007,0.011573103158395215,0.030678486115546022,0.028184444335011216,0.02108313337643164,0.06706348708357002,0.048604254264143165,0.07224207516618564,0.025163006571693458,0.016896787046671413,0.030617021802947564,0.032631665107160535,-0.03333924394572896,0.09218105962771594,0.04623738163820268,0.05110415316480377,0.23511912866031914,0.007449127809410427,0.012805743260150715,0.07139523572321194,0.07820025758357718,0.08767916749890659,0.03400715361979656,0.045194158643804494
2021-06-16,-0.07484449689420103,0.06012334846527789,-0.10692491337132692,0.2520960988914922,-0.030282146613210825,-0.006020340437742577,-0.0069266160818483025,0.004098159249597,-0.06877458783881019,-0.0004914834631037923,-0.019417463300909765,0.0781838419015215,-0.018744215561090072,-0.017552473637660326,-0.012668757268502806,-0.01604700472540177,0.06580528310608091,-0.025398830424739227,-0.025202907466310043,-0.013113054812658342,0.06093946723652355,0.10291885234294718,-0.006506309774974461,-0.026302134776514663,0.018584753006706478,-0.02665829345989601,-0.007801997600968225,-0.015919169124533616,0.06446179985807676,0.012567725620234338,-0.022071503960373495,0.029586076973119768,-0.015085697526591169,-0.0024395556765896,0.012965827855165646,-0.059948580717480104,-0.005229101126470237,-0.03482809626919314,-0.005091709797968802,0.007810224731508164,0.05594242213934386,-0.02490139230556576,-0.026211387344909465,-0.0003554093136459713,0.021278597331858107,-0.012232247166317212,-0.008291953005548858,-0.0832125610590736,0.026338653537361756,-0.02648380883055712,-0.008128655748829372,0.00022980578118958483
2021-06-17,-0.07768212779452977,-0.08008079215689157,0.02119792050477387,0.16117953845134037,-0.018502110150118045,-0.05089848502182581,-0.07930183747898456,-0.006556710929866538,-0.055367572168773194,-0.05949290986249256,-0.04448348746810904,-0.08100363426854607,-0.058564777882246344,-0.061867805394054676,-0.061371079865709555,-0.0049569363165706815,-0.10984813243245517,-0.04788684896442519,-0.055670587684953476,-0.04418263818511825,-0.06864467882123393,0.009452980717122639,-0.07989750252583816,-0.0747108440044778,-0.06686502871916367,-0.04573447278999254,-0.042525933010250316,-0.05865448163283671,-0.005575696483464232,-0.04649481595191329,-0.040440769603840354,-0.047660669554269175,-0.005008738222837761,-0.07271000270599359,-0.07517598731939057,-0.06922254368715575,-0.07549391023185292,-0.07369411500257506,-0.08937878993944659,-0.06814019625898005,-0.044988658213531596,-0.018682501181959577,-0.07975697533740467,-0.050036900428711784,-0.055887482319330606,-0.08017167444931939,-0.07520665758756306,-0.13534454624898495,-0.06281090144262813,-0.0645964287615558,-0.06995961146474139,-0.02494544681556876
2021-06-18,-0.0249861188511199,0.014992092211767005,0.09108547161303537,-0.02836438017022591,-0.0018550405323324304,-0.0032923079618620843,0.002725282527519246,-0.013311104244210559,-0.0189523788701359,0.0014695663327564112,-0.003155383528726907,-0.00045516386156574384,0.05965332250915201,0.0038061048577910928,0.008229437782258486,0.03886161459490278,0.020378688706427894,-0.0009915651264448266,-0.0018603313254982323,-0.0030581372596611978,0.09808008839881932,-0.059248367170450233,-0.0018414030724548391,0.007626826155911148,0.05066614969951888,0.14055901071279386,0.058835520484465054,0.0800060349918792,0.09757785365915539,-0.004623462543749013,0.004781182564622899,0.0077616903648560776,-0.0762033387609351,0.01210116847846554,0.01823898210131225,-0.011915128462663072,-0.0021654858191034743,0.05487249571324715,0.01910661255500834,-0.025985866303167127,-0.028464829810185943,-0.040880857923124014,0.0153950853785072,-0.012189774305137902,-0.04817756069490786,0.010304714988169872,-0.011214694992035645,0.047534129956643634,-0.007672883723502055,-0.029955450078377188,0.07164466073265996,-0.009982956815549504
2021-06-19,-0.0299064848988424,-0.11965988110592696,-0.18162127749656398,-0.16214243811375872,-0.03312105106111762,-0.05853505376783663,-0.05582681466876316,-0.05923087262194049,-0.040467247126916184,-0.03784284140266325,-0.04241590550604113,-0.03531190675413365,-0.07853169590714826,-0.05975821584161789,-0.05412114628923237,-0.075411509894458,-0.0753301209746815,-0.04374047782431789,-0.05158708987813221,-0.06283313459408668,-0.04147565184518476,-0.0650538435421325,-0.06971935636491355,-0.08340902128928063,-0.03569969855201949,-0.06741875663340557,-0.06802076258321232,-0.07580366140787675,-0.09946155532891277,-0.07296459995848326,-0.07081435704514127,-0.13715084326680627,-0.08535732299350396,-0.07902237699616943,-0.08052750298952205,-0.04576498930713424,-0.058588030002513336,-0.0639677670203006,-0.07917220168031247,-0.06115487918177198,-0.04371915293892603,-0.06710242623117701,-0.07569463404117638,-0.06286103248658303,-0.0719956780259764,-0.09262329353704957,-0.06714782649981366,-0.08358352530581059,-0.05830128208260188,-0.07384883413730237,-0.02383454583161171,-0.0670162052842489
2021-06-20,-0.06496252440152162,-0.07539036891461914,0.08546252089844852,-0.0790332805274152,-0.0350465224839156,-0.010182178931464336,-0.025545863444438544,-0.038618266901601306,-0.049959628635354525,-0.022428003696926102,-0.016866144515286896,-0.0290941670496635,-0.013045313633593292,-0.017994840431266312,-0.015854431420730508,-0.04698492223938178,-0.015481599399830737,-0.006638666930069426,-0.027550626104299925,-0.02623992054865909,-0.040254786286833655,-0.1011011729687269,-0.04125950433505998,-0.014677364746913946,0.02705692698516282,0.0471200831252776,-0.0444705789666221,-0.019783267608369348,-0.025974335325261833,-0.024201986715573054,-0.027692079991751273,-0.020555491709741247,0.0023392788632263795,-0.03920600463803148,-0.04291299803654103,-0.018114653696261973,-0.02212674204843945,-0.026673728885030945,-0.02693798372411349,-0.026796273880564048,-0.01587960497845431,-0.003880370429399038,-0.02573030205658733,0.035785225636050466,-0.03976534907271745,-0.03447487274341443,-0.0440515372700474,0.02169205018999265,-0.02510077982229253,-0.01651030591842395,0.13037549722269026,-0.02695202181366163
2021-06-21,-0.0404498330065266,0.024111840792779837,-0.06833536368062754,-0.03469099762884997,-0.020245681089364753,0.005597596677661798,0.03189265322760604,-0.0010455965716995586,0.017023539664223097,0.03032472521899887,-0.019916165853575918,0.019604301381463518,0.03718348882370748,0.012068192398603683,0.00470751525288815,0.019609685378085828,0.028386330513253233,-0.02302270952348784,0.0236147107803637,0.0158545626818849,-0.0009817815556019127,0.13674095406320141,0.12972831610267943,0.07241751485668724,-0.031844594586139974,-0.0005266088402635649,-0.000616490084021426,0.01673228316683706,0.09924604231326573,0.009776111636009777,0.028195729578691875,-0.06095973922965603,-0.007263308736950247,0.05857809347553444,0.01744516189788703,-0.02001561261558371,0.08448559872792427,0.0030654257439730603,0.029865266605809904,-0.018686998218323758,0.001150749204863022,-0.006290519971259068,0.0477770767126211,-0.06557197487311739,0.14198074669758265,0.07180407361157415,0.0514217818091709,0.0012506412721715598,0.009227227966877916,-0.013096801070402342,0.011192911161651553,-0.0037918331840963715
2021-06-22,-0.2592859086888666,-0.23529810457180567,-0.025641709978376115,-0.08969137723487541,-0.06693653004296951,-0.10780634067523265,-0.14638120221039075,-0.22599697283287334,-0.2322360704293247,-0.1649166533599994,-0.36525493154551536,-0.15340477635587801,-0.17924063512417676,-0.17807688838823188,-0.16734173397737395,-0.1926864920143173,-0.1934927399707992,-0.26210420484356567,-0.1863066557018841,-0.23895860584674045,-0.22637889021970492,-0.2679158032430241,-0.20940518346210057,-0.22724562950513805,-0.21560130250859766,-0.23136970988045324,-0.1790376612540766,-0.17863197504936013,-0.1939685523908523,-0.2126683657218814,-0.22511069367218295,-0.22772004567817083,-0.14114733700643756,-0.18755457026007605,-0.19493365239440985,-0.206473646331106,-0.1766420196318954,-0.26653939900675006,-0.237705029347149,-0.24024839822793487,-0.18458794517831312,-0.19217521874315613,-0.2251087348444194,-0.17890819889013665,-0.21462974798987156,-0.20608140250617601,-0.21019472863189115,-0.26481111637371435,-0.20498576750530095,-0.15376267018679146,-0.23140673264433087,-0.23859225375326298
2021-06-23,-0.026552593487170095,-0.011447828632065504,-0.02592492199623586,-0.06621944112683908,-0.08097269981997413,0.013778717081875724,-0.02834173301237286,-0.03784780158824841,-0.0841871542617485,-0.04716267999628687,0.05049626819950315,-0.06316878028044459,-0.08301615418130881,-0.0701578871025611,-0.05654309813433189,-0.09670787260912572,-0.05972771264295851,0.06021448889753511,-0.04583492148885304,-0.05967726957662234,-0.012009139970837523,-0.1401187521447711,0.011590435334756455,0.02826615125291898,-0.02106046741071521,-0.09602950318717474,-0.04035290748007114,-0.0738750361930689,-0.12970400294093976,-0.10066428247093329,-0.0947825690513392,-0.007167584552255968,-0.0489646730562735,-0.05747197599387133,-0.06383452489250163,-0.03001346850194042,-0.04647374783665614,-0.10803484374751482,-0.014516123752374877,-0.11282390075746818,-0.09339772994537388,0.06070399465900489,0.010732713155008344,-0.04443639991047421,-0.1216616813137662,-0.0633474603111186,0.04987330401171941,-0.004921663473840265,-0.09044697303649718,-0.11367475011486239,-0.1316817590680075,-0.009945326579715474
